DeviceID;Timestamp;Temperature;GyroX;GyroY;GyroZ;AccelX;AccelY;AccelZ;Dist1;Dist2;Dist3;Err1;Err2;Err3
4.0;1753881467.091281;17.525422;0.39;1.78;-520.48;-0.076624;-0.457993;0.331674;0.0;-1.8;5.6;0.0;0.4;1.2
4.0;1753881467.095885;17.548642;-2.26;5.32;-507.42;0.021331;-0.486669;0.380943;0.0;2.0;5.9;0.0;0.2;-0.5
4.0;1753881467.100489;17.536574;2.38;4.66;-488.92;-0.042543;-0.916731;0.67973;0.0;6.5;-2.4;0.0;0.8;-0.1
4.0;1753881467.105093;17.537812;2.25;-8.62;-522.97;-0.603723;-0.414138;0.272769;0.0;13.5;1.0;0.0;0.3;0.9
4.0;1753881467.109697;17.531189;1.52;12.09;-558.08;-0.384224;-0.683256;0.028798;0.0;5.8;-7.3;0.0;-0.4;-0.4
4.0;1753881467.114302;17.538462;1.73;-2.9;-468.02;-0.236895;-1.617176;0.108598;0.0;0.0;1.3;0.0;0.4;0.7
4.0;1753881467.118906;17.537285;0.55;-4.84;-496.43;-0.129593;-1.03327;0.44584;0.0;-5.3;-0.4;0.0;0.4;-2.6
4.0;1753881467.12351;17.541497;1.57;6.94;-509.13;-0.357247;-0.568357;-0.038202;0.0;1.2;-1.8;0.0;0.3;1.5
4.0;1753881467.128114;17.537865;2.17;0.75;-495.93;-0.369019;-0.590435;0.407584;0.0;-11.4;-1.0;0.0;-0.9;-1.6
4.0;1753881467.132718;17.526765;3.08;-5.95;-524.92;-0.623139;-0.466324;0.074924;0.0;-1.2;-7.4;0.0;1.2;-1.4
4.0;1753881467.137322;17.537991;5.68;3.17;-512.24;-0.490136;-0.635538;0.270282;0.0;1.7;4.1;0.0;-0.8;0.5
4.0;1753881467.141926;17.542242;-0.11;-0.76;-469.31;-0.309332;-0.216615;0.247087;0.0;3.0;4.2;0.0;0.5;0.7
4.0;1753881467.14653;17.528225;2.02;-8.46;-453.21;-0.489305;-0.989041;0.393961;0.0;12.5;3.0;0.0;0.5;2.2
4.0;1753881467.151134;17.538939;4.19;-4.15;-485.95;-0.977491;-0.473115;0.108614;0.0;4.6;-6.8;0.0;0.3;-0.6
4.0;1753881467.155738;17.541044;2.6;-0.99;-469.68;-0.340089;-0.353246;0.028012;0.0;6.4;-8.8;0.0;-0.0;-0.9
4.0;1753881467.160342;17.530472;2.98;-4.29;-495.51;-0.389693;-0.896311;-0.206386;0.0;-8.3;3.5;0.0;-0.6;1.0
4.0;1753881467.164946;17.549587;4.58;1.78;-498.48;-0.758818;-0.704931;-0.178284;0.0;12.8;0.4;0.0;0.9;0.7
